
1618561282696,5552,NobodyTalksAboutThis,200,OK,Users 1-1,text,true,,41579,481,5,5,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1871,0,454
1618561282696,1871,NobodyTalksAboutThis-0,301,Moved Permanently,Users 1-1,text,true,,1000,160,5,5,http://lifecharger.org/stretch-zone-why-nobody-talks-about-this,1871,0,454
1618561284568,2011,NobodyTalksAboutThis-1,301,Moved Permanently,Users 1-1,text,true,,1005,160,5,5,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this,2011,0,890
1618561286580,1668,NobodyTalksAboutThis-2,200,OK,Users 1-1,text,true,,39574,161,5,5,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1390,0,0
1618561282895,5935,NobodyTalksAboutThis,200,OK,Users 1-2,text,true,,41579,481,4,4,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1786,0,269
1618561282895,1786,NobodyTalksAboutThis-0,301,Moved Permanently,Users 1-2,text,true,,1000,160,4,4,http://lifecharger.org/stretch-zone-why-nobody-talks-about-this,1786,0,269
1618561284682,1981,NobodyTalksAboutThis-1,301,Moved Permanently,Users 1-2,text,true,,1005,160,4,4,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this,1981,0,830
1618561286663,2167,NobodyTalksAboutThis-2,200,OK,Users 1-2,text,true,,39574,161,4,4,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1891,0,0
1618561283095,5903,NobodyTalksAboutThis,200,OK,Users 1-3,text,true,,41579,481,3,3,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1802,0,276
1618561283095,1802,NobodyTalksAboutThis-0,301,Moved Permanently,Users 1-3,text,true,,1000,160,3,3,http://lifecharger.org/stretch-zone-why-nobody-talks-about-this,1802,0,276
1618561284898,2056,NobodyTalksAboutThis-1,301,Moved Permanently,Users 1-3,text,true,,1005,160,3,3,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this,2056,0,905
1618561286954,2044,NobodyTalksAboutThis-2,200,OK,Users 1-3,text,true,,39574,161,3,3,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1759,0,0
1618561283295,5711,NobodyTalksAboutThis,200,OK,Users 1-4,text,true,,41579,481,2,2,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1725,0,290
1618561283295,1725,NobodyTalksAboutThis-0,301,Moved Permanently,Users 1-4,text,true,,1000,160,2,2,http://lifecharger.org/stretch-zone-why-nobody-talks-about-this,1725,0,290
1618561285021,2030,NobodyTalksAboutThis-1,301,Moved Permanently,Users 1-4,text,true,,1005,160,2,2,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this,2030,0,877
1618561287052,1954,NobodyTalksAboutThis-2,200,OK,Users 1-4,text,true,,39574,161,2,2,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1673,0,0
1618561283495,5969,NobodyTalksAboutThis,200,OK,Users 1-5,text,true,,41558,481,1,1,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1752,0,287
1618561283495,1752,NobodyTalksAboutThis-0,301,Moved Permanently,Users 1-5,text,true,,1000,160,1,1,http://lifecharger.org/stretch-zone-why-nobody-talks-about-this,1752,0,287
1618561285248,2361,NobodyTalksAboutThis-1,301,Moved Permanently,Users 1-5,text,true,,1005,160,1,1,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this,2361,0,1010
1618561287609,1855,NobodyTalksAboutThis-2,200,OK,Users 1-5,text,true,,39553,161,1,1,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1544,0,0
1618561470024,7092,NobodyTalksAboutThis,200,OK,Users 1-3,text,true,,41558,481,5,5,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1797,0,273
1618561470024,1797,NobodyTalksAboutThis-0,301,Moved Permanently,Users 1-3,text,true,,1000,160,5,5,http://lifecharger.org/stretch-zone-why-nobody-talks-about-this,1797,0,273
1618561471822,2234,NobodyTalksAboutThis-1,301,Moved Permanently,Users 1-3,text,true,,1005,160,5,5,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this,2234,0,837
1618561474056,3060,NobodyTalksAboutThis-2,200,OK,Users 1-3,text,true,,39553,161,5,5,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1915,0,0
1618561470425,6928,NobodyTalksAboutThis,200,OK,Users 1-5,text,true,,41579,481,4,4,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1780,0,292
1618561470425,1780,NobodyTalksAboutThis-0,301,Moved Permanently,Users 1-5,text,true,,1000,160,4,4,http://lifecharger.org/stretch-zone-why-nobody-talks-about-this,1780,0,292
1618561472206,2670,NobodyTalksAboutThis-1,301,Moved Permanently,Users 1-5,text,true,,1005,160,4,4,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this,2670,0,861
1618561474876,2477,NobodyTalksAboutThis-2,200,OK,Users 1-5,text,true,,39574,161,4,4,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1868,0,0
1618561470223,7477,NobodyTalksAboutThis,200,OK,Users 1-4,text,true,,41558,481,3,3,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1758,0,282
1618561470223,1758,NobodyTalksAboutThis-0,301,Moved Permanently,Users 1-4,text,true,,1000,160,3,3,http://lifecharger.org/stretch-zone-why-nobody-talks-about-this,1758,0,282
1618561471982,2806,NobodyTalksAboutThis-1,301,Moved Permanently,Users 1-4,text,true,,1005,160,3,3,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this,2806,0,891
1618561474788,2912,NobodyTalksAboutThis-2,200,OK,Users 1-4,text,true,,39553,161,3,3,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,2626,0,0
1618561469837,8173,NobodyTalksAboutThis,200,OK,Users 1-2,text,true,,41579,481,2,2,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1676,0,280
1618561469837,1676,NobodyTalksAboutThis-0,301,Moved Permanently,Users 1-2,text,true,,1000,160,2,2,http://lifecharger.org/stretch-zone-why-nobody-talks-about-this,1676,0,280
1618561471514,2281,NobodyTalksAboutThis-1,301,Moved Permanently,Users 1-2,text,true,,1005,160,2,2,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this,2281,0,836
1618561473795,4215,NobodyTalksAboutThis-2,200,OK,Users 1-2,text,true,,39574,161,2,2,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,3399,0,0
1618561469625,8468,NobodyTalksAboutThis,200,OK,Users 1-1,text,true,,41558,481,1,1,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1470,0,282
1618561469625,1470,NobodyTalksAboutThis-0,301,Moved Permanently,Users 1-1,text,true,,1000,160,1,1,http://lifecharger.org/stretch-zone-why-nobody-talks-about-this,1470,0,282
1618561471096,2269,NobodyTalksAboutThis-1,301,Moved Permanently,Users 1-1,text,true,,1005,160,1,1,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this,2269,0,905
1618561473365,4728,NobodyTalksAboutThis-2,200,OK,Users 1-1,text,true,,39553,161,1,1,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,3795,0,0
1618561533008,5154,NobodyTalksAboutThis,200,OK,Users 1-1,text,true,,41558,481,5,5,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1415,0,285
1618561533008,1415,NobodyTalksAboutThis-0,301,Moved Permanently,Users 1-1,text,true,,1000,160,5,5,http://lifecharger.org/stretch-zone-why-nobody-talks-about-this,1415,0,285
1618561534424,1985,NobodyTalksAboutThis-1,301,Moved Permanently,Users 1-1,text,true,,1005,160,5,5,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this,1985,0,847
1618561536409,1753,NobodyTalksAboutThis-2,200,OK,Users 1-1,text,true,,39553,161,5,5,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1458,0,0
1618561533207,5712,NobodyTalksAboutThis,200,OK,Users 1-2,text,true,,41558,481,4,4,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1461,0,281
1618561533207,1461,NobodyTalksAboutThis-0,301,Moved Permanently,Users 1-2,text,true,,1000,160,4,4,http://lifecharger.org/stretch-zone-why-nobody-talks-about-this,1461,0,281
1618561534669,2057,NobodyTalksAboutThis-1,301,Moved Permanently,Users 1-2,text,true,,1005,160,4,4,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this,2057,0,877
1618561536726,2193,NobodyTalksAboutThis-2,200,OK,Users 1-2,text,true,,39553,161,4,4,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1895,0,0
1618561533407,5514,NobodyTalksAboutThis,200,OK,Users 1-3,text,true,,41558,481,4,4,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1403,0,281
1618561533407,1403,NobodyTalksAboutThis-0,301,Moved Permanently,Users 1-3,text,true,,1000,160,4,4,http://lifecharger.org/stretch-zone-why-nobody-talks-about-this,1403,0,281
1618561534811,2113,NobodyTalksAboutThis-1,301,Moved Permanently,Users 1-3,text,true,,1005,160,4,4,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this,2113,0,940
1618561536925,1996,NobodyTalksAboutThis-2,200,OK,Users 1-3,text,true,,39553,161,4,4,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1698,0,0
1618561533606,5459,NobodyTalksAboutThis,200,OK,Users 1-4,text,true,,41579,481,2,2,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1514,0,289
1618561533606,1514,NobodyTalksAboutThis-0,301,Moved Permanently,Users 1-4,text,true,,1000,160,2,2,http://lifecharger.org/stretch-zone-why-nobody-talks-about-this,1514,0,289
1618561535121,1979,NobodyTalksAboutThis-1,301,Moved Permanently,Users 1-4,text,true,,1005,160,2,2,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this,1979,0,866
1618561537100,1965,NobodyTalksAboutThis-2,200,OK,Users 1-4,text,true,,39574,161,2,2,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1676,0,0
1618561533806,5754,NobodyTalksAboutThis,200,OK,Users 1-5,text,true,,41558,481,1,1,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1435,0,281
1618561533806,1435,NobodyTalksAboutThis-0,301,Moved Permanently,Users 1-5,text,true,,1000,160,1,1,http://lifecharger.org/stretch-zone-why-nobody-talks-about-this,1435,0,281
1618561535241,2325,NobodyTalksAboutThis-1,301,Moved Permanently,Users 1-5,text,true,,1005,160,1,1,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this,2325,0,900
1618561537566,1994,NobodyTalksAboutThis-2,200,OK,Users 1-5,text,true,,39553,161,1,1,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1699,0,0
1618561740188,6049,NobodyTalksAboutThis,200,OK,Users 1-1,text,true,,41558,481,5,5,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1638,0,485
1618561740188,1638,NobodyTalksAboutThis-0,301,Moved Permanently,Users 1-1,text,true,,1000,160,5,5,http://lifecharger.org/stretch-zone-why-nobody-talks-about-this,1638,0,485
1618561741826,2338,NobodyTalksAboutThis-1,301,Moved Permanently,Users 1-1,text,true,,1005,160,5,5,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this,2338,0,1040
1618561744164,2073,NobodyTalksAboutThis-2,200,OK,Users 1-1,text,true,,39553,161,5,5,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1761,0,0
1618561740585,5655,NobodyTalksAboutThis,200,OK,Users 1-3,text,true,,41558,481,4,4,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1426,0,311
1618561740585,1426,NobodyTalksAboutThis-0,301,Moved Permanently,Users 1-3,text,true,,1000,160,4,4,http://lifecharger.org/stretch-zone-why-nobody-talks-about-this,1426,0,311
1618561742011,2179,NobodyTalksAboutThis-1,301,Moved Permanently,Users 1-3,text,true,,1005,160,4,4,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this,2179,0,950
